id	window	forward_repeat_number	reverse_repeat_number
chr3	19190000	0	0
chr3	19200000	0	0
chr3	19210000	0	0
chr3	19220000	0	0
chr3	19230000	0	0
chr3	19240000	0	0
chr3	19250000	0	0
chr3	19260000	0	0
chr3	19270000	0	0
chr3	19280000	0	0
chr3	19290000	0	0
chr3	19300000	0	0
chr3	19310000	0	0
chr3	19320000	0	0
chr3	19330000	0	0
chr3	19340000	0	0
chr3	19350000	0	0
chr3	19360000	0	0
chr3	19370000	0	0
chr3	19380000	0	0
chr3	19390000	0	0
chr3	19400000	0	0
chr3	19410000	0	0
chr3	19420000	0	0
chr3	19430000	0	0
chr3	19440000	0	0
chr3	19450000	0	0
chr3	19460000	0	0
chr3	19470000	0	0
chr3	19480000	0	0
chr3	19490000	0	0
chr3	19500000	0	0
chr3	19510000	0	0
chr3	19520000	0	0
chr3	19530000	0	0
chr3	19540000	0	0
chr3	19550000	0	0
chr3	19560000	0	0
chr3	19570000	0	0
chr3	19580000	0	0
chr3	19590000	0	0
chr3	19600000	0	0
chr3	19610000	0	0
chr3	19620000	0	0
chr3	19630000	0	0
chr3	19640000	0	0
chr3	19650000	0	0
chr3	19660000	0	0
chr3	19670000	0	0
chr3	19680000	0	0
chr3	19690000	0	0
chr3	19700000	0	0
chr3	19710000	0	0
chr3	19720000	0	0
chr3	19730000	0	0
chr3	19740000	0	0
chr3	19750000	0	0
chr3	19760000	0	0
chr3	19770000	0	0
chr3	19780000	0	0
chr3	19790000	0	0
chr3	19800000	0	0
chr3	19810000	0	0
chr3	19820000	0	0
chr3	19830000	0	0
chr3	19840000	0	0
chr3	19850000	0	0
chr3	19860000	0	0
chr3	19870000	0	0
chr3	19880000	0	0
chr3	19890000	0	0
chr3	19900000	0	0
chr3	19910000	0	0
chr3	19920000	0	0
chr3	19930000	0	0
chr3	19940000	0	0
chr3	19950000	0	0
chr3	19960000	0	0
chr3	19970000	0	0
chr3	19980000	0	0
chr3	19990000	0	0
chr3	20000000	0	0
chr3	20010000	0	0
chr3	20020000	0	0
chr3	20030000	0	0
chr3	20040000	0	0
chr3	20050000	0	0
chr3	20060000	0	0
chr3	20070000	0	0
chr3	20080000	0	0
chr3	20090000	0	0
chr3	20100000	0	0
chr3	20110000	0	0
chr3	20120000	0	0
chr3	20130000	0	0
chr3	20140000	0	0
chr3	20150000	0	0
chr3	20160000	0	0
chr3	20170000	0	0
chr3	20180000	0	0
chr3	20190000	0	0
chr3	20200000	0	0
chr3	20210000	0	0
chr3	20220000	0	0
chr3	20230000	0	0
chr3	20240000	0	0
chr3	20250000	0	0
chr3	20260000	0	0
chr3	20270000	0	0
chr3	20280000	0	0
chr3	20290000	0	0
chr3	20300000	0	0
chr3	20310000	0	0
chr3	20320000	0	0
chr3	20330000	0	0
chr3	20340000	0	0
chr3	20350000	0	0
chr3	20360000	0	0
chr3	20370000	0	0
chr3	20380000	0	0
chr3	20390000	0	0
chr3	20400000	0	0
chr3	20410000	0	0
chr3	20420000	0	0
chr3	20430000	0	0
chr3	20440000	0	0
chr3	20450000	0	0
chr3	20460000	0	0
chr3	20470000	0	0
chr3	20480000	0	0
chr3	20490000	0	0
chr3	20500000	0	0
chr3	20510000	0	0
chr3	20520000	0	0
chr3	20530000	0	0
chr3	20540000	0	0
chr3	20550000	0	0
chr3	20560000	0	0
chr3	20570000	0	0
chr3	20580000	0	0
chr3	20590000	0	0
chr3	20600000	0	0
chr3	20610000	0	0
chr3	20620000	0	0
chr3	20630000	0	0
chr3	20640000	0	0
chr3	20650000	0	0
chr3	20660000	0	0
chr3	20670000	0	0
chr3	20680000	0	0
chr3	20690000	0	0
chr3	20700000	0	0
chr3	20710000	0	0
chr3	20720000	0	0
chr3	20730000	0	0
chr3	20740000	0	0
chr3	20750000	0	0
chr3	20760000	0	0
chr3	20770000	0	0
chr3	20780000	0	0
chr3	20790000	0	0
chr3	20800000	0	0
chr3	20810000	0	0
chr3	20820000	0	0
chr3	20830000	0	0
chr3	20840000	0	0
chr3	20850000	0	0
chr3	20860000	0	0
chr3	20870000	0	0
chr3	20880000	0	0
chr3	20890000	0	0
chr3	20900000	0	0
chr3	20910000	0	0
chr3	20920000	0	0
chr3	20930000	0	0
chr3	20940000	0	0
chr3	20950000	0	0
chr3	20960000	0	0
chr3	20970000	0	0
chr3	20980000	0	0
chr3	20990000	0	0
chr3	21000000	0	0
chr3	21010000	0	0
chr3	21020000	0	0
chr3	21030000	0	0
chr3	21040000	0	0
chr3	21050000	0	0
chr3	21060000	0	0
chr3	21070000	0	0
chr3	21080000	0	0
chr3	21090000	0	0
chr3	21100000	0	0
chr3	21110000	0	0
chr3	21120000	0	0
chr3	21130000	0	0
chr3	21140000	0	0
chr3	21150000	0	0
chr3	21160000	0	0
chr3	21170000	0	0
chr3	21180000	0	0
chr3	21190000	0	0
chr3	21200000	0	0
chr3	21210000	0	0
chr3	21220000	0	0
chr3	21230000	0	0
chr3	21240000	0	0
chr3	21250000	0	0
chr3	21260000	0	0
chr3	21270000	0	0
chr3	21280000	0	0
chr3	21290000	0	0
chr3	21300000	0	0
chr3	21310000	0	0
chr3	21320000	0	0
chr3	21330000	0	0
chr3	21340000	0	0
chr3	21350000	0	0
chr3	21360000	0	0
chr3	21370000	0	0
chr3	21380000	0	0
chr3	21390000	0	0
chr3	21400000	0	0
chr3	21410000	0	0
chr3	21420000	0	0
chr3	21430000	0	0
chr3	21440000	0	0
chr3	21450000	0	0
chr3	21460000	0	0
chr3	21470000	0	0
chr3	21480000	0	0
chr3	21490000	0	0
chr3	21500000	0	0
chr3	21510000	0	0
chr3	21520000	0	0
chr3	21530000	0	0
chr3	21540000	0	0
chr3	21550000	0	0
chr3	21560000	0	0
chr3	21570000	0	0
chr3	21580000	0	0
chr3	21590000	0	0
chr3	21600000	0	0
chr3	21610000	0	0
chr3	21620000	0	0
chr3	21630000	0	0
chr3	21640000	0	0
chr3	21650000	0	0
chr3	21660000	0	0
chr3	21670000	0	0
chr3	21680000	0	0
chr3	21690000	0	0
chr3	21700000	0	0
chr3	21710000	0	0
chr3	21720000	0	0
chr3	21730000	0	0
chr3	21740000	0	0
chr3	21750000	0	0
chr3	21760000	0	0
chr3	21770000	0	0
chr3	21780000	0	0
chr3	21790000	0	0
chr3	21800000	0	0
chr3	21810000	0	0
chr3	21820000	0	0
chr3	21830000	0	0
chr3	21840000	0	0
chr3	21850000	0	0
chr3	21860000	0	0
chr3	21870000	0	0
chr3	21880000	0	0
chr3	21890000	0	0
chr3	21900000	0	0
chr3	21910000	0	0
chr3	21920000	0	0
chr3	21930000	0	0
chr3	21940000	0	0
chr3	21950000	0	0
chr3	21960000	0	0
chr3	21970000	0	0
chr3	21980000	0	0
chr3	21990000	0	0
chr3	22000000	0	0
chr3	22010000	0	0
chr3	22020000	0	0
chr3	22030000	0	0
chr3	22040000	0	0
chr3	22050000	0	0
chr3	22060000	0	0
chr3	22070000	0	0
chr3	22080000	0	0
chr3	22090000	0	0
chr3	22100000	0	0
chr3	22110000	0	0
chr3	22120000	0	0
chr3	22130000	0	0
chr3	22140000	0	0
chr3	22150000	0	0
chr3	22160000	0	0
chr3	22170000	0	0
chr3	22180000	0	0
chr3	22190000	0	0
chr3	22200000	0	0
chr3	22210000	0	0
chr3	22220000	0	0
chr3	22230000	0	0
chr3	22240000	0	0
chr3	22250000	0	0
chr3	22260000	0	0
chr3	22270000	0	0
chr3	22280000	0	0
chr3	22290000	0	0
chr3	22300000	0	0
chr3	22310000	0	0
chr3	22320000	0	0
chr3	22330000	0	0
chr3	22340000	0	0
chr3	22350000	0	0
chr3	22360000	0	0
chr3	22370000	0	0
chr3	22380000	0	0
chr3	22390000	0	0
chr3	22400000	0	0
chr3	22410000	0	0
chr3	22420000	0	0
chr3	22430000	0	0
chr3	22440000	0	0
chr3	22450000	0	0
chr3	22460000	0	0
chr3	22470000	0	0
chr3	22480000	0	0
chr3	22490000	0	0
chr3	22500000	0	0
chr3	22510000	0	0
chr3	22520000	0	0
chr3	22530000	0	0
chr3	22540000	0	0
chr3	22550000	0	0
chr3	22560000	0	0
chr3	22570000	0	0
chr3	22580000	0	0
chr3	22590000	0	0
chr3	22600000	0	0
chr3	22610000	0	0
chr3	22620000	0	0
chr3	22630000	0	0
chr3	22640000	0	0
chr3	22650000	0	0
chr3	22660000	0	0
chr3	22670000	0	0
chr3	22680000	0	0
chr3	22690000	0	0
chr3	22700000	0	0
chr3	22710000	0	0
chr3	22720000	0	0
chr3	22730000	0	0
chr3	22740000	0	0
chr3	22750000	0	0
chr3	22760000	0	0
chr3	22770000	0	0
chr3	22780000	0	0
chr3	22790000	0	0
chr3	22800000	0	0
chr3	22810000	0	0
chr3	22820000	0	0
chr3	22830000	0	0
chr3	22840000	0	0
chr3	22850000	0	0
chr3	22860000	0	0
chr3	22870000	0	0
chr3	22880000	0	0
chr3	22890000	0	0
chr3	22900000	0	0
chr3	22910000	0	0
chr3	22920000	0	0
chr3	22930000	0	0
chr3	22940000	0	0
chr3	22950000	0	0
chr3	22960000	0	0
chr3	22970000	0	0
chr3	22980000	0	0
chr3	22990000	0	0
chr3	23000000	0	0
chr3	23010000	0	0
chr3	23020000	0	0
chr3	23030000	0	0
chr3	23040000	0	0
chr3	23050000	0	0
chr3	23060000	0	0
chr3	23070000	0	0
chr3	23080000	0	0
chr3	23090000	0	0
chr3	23100000	0	0
chr3	23110000	0	0
chr3	23120000	0	0
chr3	23130000	0	0
chr3	23140000	0	0
chr3	23150000	0	0
chr3	23160000	0	0
chr3	23170000	0	0
chr3	23180000	0	0
chr3	23190000	0	0
chr3	23200000	0	0
chr3	23210000	0	0
chr3	23220000	0	0
chr3	23230000	0	0
chr3	23240000	0	0
chr3	23250000	0	0
chr3	23260000	0	0
chr3	23270000	0	0
chr3	23280000	0	0
chr3	23290000	0	0
chr3	23300000	0	0
chr3	23310000	0	0
chr3	23320000	0	0
chr3	23330000	0	0
chr3	23340000	0	0
chr3	23350000	0	0
chr3	23360000	0	0
chr3	23370000	0	0
chr3	23380000	0	0
chr3	23390000	0	0
chr3	23400000	0	0
chr3	23410000	0	0
chr3	23420000	0	0
chr3	23430000	0	0
chr3	23440000	0	0
chr3	23450000	0	0
chr3	23460000	0	0
chr3	23470000	0	0
chr3	23480000	0	0
chr3	23490000	0	0
chr3	23500000	0	0
chr3	23510000	0	0
chr3	23520000	0	0
chr3	23530000	0	0
chr3	23540000	0	0
chr3	23550000	0	0
chr3	23560000	0	0
chr3	23570000	0	0
chr3	23580000	0	0
chr3	23590000	0	0
chr3	23600000	0	0
chr3	23610000	0	0
chr3	23620000	0	0
chr3	23630000	0	0
chr3	23640000	0	0
chr3	23650000	0	0
chr3	23660000	0	0
chr3	23670000	0	0
chr3	23680000	0	0
chr3	23690000	0	0
chr3	23700000	0	0
chr3	23710000	0	0
chr3	23720000	0	0
chr3	23730000	0	0
chr3	23740000	0	0
chr3	23750000	0	0
chr3	23760000	0	0
chr3	23770000	0	0
chr3	23780000	0	0
chr3	23790000	0	0
chr3	23800000	0	0
chr3	23810000	0	0
chr3	23820000	0	0
chr3	23830000	0	0
chr3	23840000	0	0
chr3	23850000	0	0
chr3	23860000	0	0
chr3	23870000	0	0
chr3	23880000	0	0
chr3	23890000	0	0
chr3	23900000	0	0
chr3	23910000	0	0
chr3	23920000	0	0
chr3	23930000	0	0
chr3	23940000	0	0
chr3	23950000	0	0
chr3	23960000	0	0
chr3	23970000	0	0
chr3	23980000	0	0
chr3	23990000	0	0
chr3	24000000	0	0
chr3	24010000	0	0
chr3	24020000	0	0
chr3	24030000	0	0
chr3	24040000	0	0
chr3	24050000	0	0
chr3	24060000	0	0
chr3	24070000	0	0
chr3	24080000	0	0
chr3	24090000	0	0
chr3	24100000	0	0
chr3	24110000	0	0
chr3	24120000	0	0
chr3	24130000	0	0
chr3	24140000	0	0
chr3	24150000	0	0
chr3	24160000	0	0
chr3	24170000	0	0
chr3	24180000	0	0
chr3	24190000	0	0
chr3	24200000	0	0
chr3	24210000	0	0
chr3	24220000	0	0
chr3	24230000	0	0
chr3	24240000	0	0
chr3	24250000	0	0
chr3	24260000	0	0
chr3	24270000	0	0
chr3	24280000	0	0
chr3	24290000	0	0
chr3	24300000	0	0
chr3	24310000	0	0
chr3	24320000	0	0
chr3	24330000	0	0
chr3	24340000	0	0
chr3	24350000	0	0
chr3	24360000	0	0
chr3	24370000	0	0
chr3	24380000	0	0
chr3	24390000	0	0
chr3	24400000	0	0
chr3	24410000	0	0
chr3	24420000	0	0
chr3	24430000	0	0
chr3	24440000	0	0
chr3	24450000	0	0
chr3	24460000	0	0
chr3	24470000	0	0
chr3	24480000	0	0
chr3	24490000	0	0
chr3	24500000	0	0
chr3	24510000	0	0
chr3	24520000	0	0
chr3	24530000	0	0
chr3	24540000	0	0
chr3	24550000	0	0
chr3	24560000	0	0
chr3	24570000	0	0
chr3	24580000	0	0
chr3	24590000	0	0
chr3	24600000	0	0
chr3	24610000	0	0
chr3	24620000	0	0
chr3	24630000	0	0
chr3	24640000	0	0
chr3	24650000	0	0
chr3	24660000	0	0
chr3	24670000	0	0
chr3	24680000	0	0
chr3	24690000	0	0
chr3	24700000	0	0
chr3	24710000	0	0
chr3	24720000	0	0
chr3	24730000	0	0
chr3	24740000	0	0
chr3	24750000	0	0
chr3	24760000	0	0
chr3	24770000	0	0
chr3	24780000	0	0
chr3	24790000	0	0
chr3	24800000	0	0
chr3	24810000	0	0
chr3	24820000	0	0
chr3	24830000	0	0
chr3	24840000	0	0
chr3	24850000	0	0
chr3	24860000	0	0
chr3	24870000	0	0
chr3	24880000	0	0
chr3	24890000	0	0
chr3	24900000	0	0
chr3	24910000	0	0
chr3	24920000	0	0
chr3	24930000	0	0
chr3	24940000	0	0
chr3	24950000	0	0
chr3	24960000	0	0
chr3	24970000	0	0
chr3	24980000	0	0
chr3	24990000	0	0
chr3	25000000	0	0
chr3	25010000	0	0
chr3	25020000	0	0
chr3	25030000	0	0
chr3	25040000	0	0
chr3	25050000	0	0
chr3	25060000	0	0
chr3	25070000	0	0
chr3	25080000	0	0
chr3	25090000	0	0
chr3	25100000	0	0
chr3	25110000	0	0
chr3	25120000	0	0
chr3	25130000	0	0
chr3	25140000	0	0
chr3	25150000	0	0
chr3	25160000	0	0
chr3	25170000	0	0
chr3	25180000	0	0
chr3	25190000	0	0
chr3	25200000	0	0
chr3	25210000	0	0
chr3	25220000	0	0
chr3	25230000	0	0
chr3	25240000	0	0
chr3	25250000	0	0
chr3	25260000	0	0
chr3	25270000	0	0
chr3	25280000	0	0
chr3	25290000	0	0
chr3	25300000	0	0
chr3	25310000	0	0
chr3	25320000	0	0
chr3	25330000	0	0
chr3	25340000	0	0
chr3	25350000	0	0
chr3	25360000	0	0
chr3	25370000	0	0
chr3	25380000	0	0
chr3	25390000	0	0
chr3	25400000	0	0
chr3	25410000	0	0
chr3	25420000	0	0
chr3	25430000	0	0
chr3	25440000	0	0
chr3	25450000	0	0
chr3	25460000	0	0
chr3	25470000	0	0
chr3	25480000	0	0
chr3	25490000	0	0
chr3	25500000	0	0
chr3	25510000	0	0
chr3	25520000	0	0
chr3	25530000	0	0
chr3	25540000	0	0
chr3	25550000	0	0
chr3	25560000	0	0
chr3	25570000	0	0
chr3	25580000	0	0
chr3	25590000	0	0
chr3	25600000	0	0
chr3	25610000	0	0
chr3	25620000	0	0
chr3	25630000	0	0
chr3	25640000	0	0
chr3	25650000	0	0
chr3	25660000	0	0
chr3	25670000	0	0
chr3	25680000	0	0
chr3	25690000	0	0
chr3	25700000	0	0
chr3	25710000	0	0
chr3	25720000	0	0
chr3	25730000	0	0
chr3	25740000	0	0
chr3	25750000	0	0
chr3	25760000	0	0
chr3	25770000	0	0
chr3	25780000	0	0
chr3	25790000	0	0
chr3	25800000	0	0
chr3	25810000	0	0
chr3	25820000	0	0
chr3	25830000	0	0
chr3	25840000	0	0
chr3	25850000	0	0
chr3	25860000	0	0
chr3	25870000	0	0
chr3	25880000	0	0
chr3	25890000	0	0
chr3	25900000	0	0
chr3	25910000	0	0
chr3	25920000	0	0
chr3	25930000	0	0
chr3	25940000	0	0
chr3	25950000	0	0
chr3	25960000	0	0
chr3	25970000	0	0
chr3	25980000	0	0
chr3	25990000	0	0
chr3	26000000	0	0
chr3	26010000	0	0
chr3	26020000	0	0
chr3	26030000	0	0
chr3	26040000	0	0
chr3	26050000	0	0
chr3	26060000	0	0
chr3	26070000	0	0
chr3	26080000	0	0
chr3	26090000	0	0
chr3	26100000	0	0
chr3	26110000	0	0
chr3	26120000	0	0
chr3	26130000	0	0
chr3	26140000	0	0
chr3	26150000	0	0
chr3	26160000	0	0
chr3	26170000	0	0
chr3	26180000	0	0
chr3	26190000	0	0
chr3	26200000	0	0
chr3	26210000	0	0
chr3	26220000	0	0
chr3	26230000	0	0
chr3	26240000	0	0
chr3	26250000	0	0
chr3	26260000	0	0
chr3	26270000	0	0
chr3	26280000	0	0
chr3	26290000	0	0
chr3	26300000	0	0
chr3	26310000	0	0
chr3	26320000	0	0
chr3	26330000	0	0
chr3	26340000	0	0
chr3	26350000	0	0
chr3	26360000	0	0
chr3	26370000	0	0
chr3	26380000	0	0
chr3	26390000	0	0
chr3	26400000	0	0
chr3	26410000	0	0
chr3	26420000	0	0
chr3	26430000	0	0
chr3	26440000	0	0
chr3	26450000	0	0
chr3	26460000	0	0
chr3	26470000	0	0
chr3	26480000	0	0
chr3	26490000	0	0
chr3	26500000	0	0
chr3	26510000	0	0
chr3	26520000	0	0
chr3	26530000	0	0
chr3	26540000	0	0
chr3	26550000	0	0
chr3	26560000	0	0
chr3	26570000	0	0
chr3	26580000	0	0
chr3	26590000	0	0
chr3	26600000	0	0
chr3	26610000	0	0
chr3	26620000	0	0
chr3	26630000	0	0
chr3	26640000	0	0
chr3	26650000	0	0
chr3	26660000	0	0
chr3	26670000	0	0
chr3	26680000	0	0
chr3	26690000	0	0
chr3	26700000	0	0
chr3	26710000	0	0
chr3	26720000	0	0
chr3	26730000	0	0
chr3	26740000	0	0
chr3	26750000	0	0
chr3	26760000	0	0
chr3	26770000	0	0
chr3	26780000	0	0
chr3	26790000	0	0
chr3	26800000	0	0
chr3	26810000	0	0
chr3	26820000	0	0
chr3	26830000	0	0
chr3	26840000	0	0
chr3	26850000	0	0
chr3	26860000	0	0
chr3	26870000	0	0
chr3	26880000	0	0
chr3	26890000	0	0
chr3	26900000	0	0
chr3	26910000	0	0
chr3	26920000	0	0
chr3	26930000	0	0
chr3	26940000	0	0
chr3	26950000	0	0
chr3	26960000	0	0
chr3	26970000	0	0
chr3	26980000	0	0
chr3	26990000	0	0
chr3	27000000	0	0
chr3	27010000	0	0
chr3	27020000	0	0
chr3	27030000	0	0
chr3	27040000	0	0
chr3	27050000	0	0
chr3	27060000	0	0
chr3	27070000	0	0
chr3	27080000	0	0
chr3	27090000	0	0
chr3	27100000	0	0
chr3	27110000	0	0
chr3	27120000	0	0
chr3	27130000	0	0
chr3	27140000	0	0
chr3	27150000	0	0
chr3	27160000	0	0
chr3	27170000	0	0
chr3	27180000	0	0
chr3	27190000	0	0
chr3	27200000	0	0
chr3	27210000	0	0
chr3	27220000	0	0
chr3	27230000	0	0
chr3	27240000	0	0
chr3	27250000	0	0
chr3	27260000	0	0
chr3	27270000	0	0
chr3	27280000	0	0
chr3	27290000	0	0
chr3	27300000	0	0
chr3	27310000	0	0
chr3	27320000	0	0
chr3	27330000	0	0
chr3	27340000	0	0
chr3	27350000	0	0
chr3	27360000	0	0
chr3	27370000	0	0
chr3	27380000	0	0
chr3	27390000	0	0
chr3	27400000	0	0
chr3	27410000	0	0
chr3	27420000	0	0
chr3	27430000	0	0
chr3	27440000	0	0
chr3	27450000	0	0
chr3	27460000	0	0
chr3	27470000	0	0
chr3	27480000	0	0
chr3	27490000	0	0
chr3	27500000	0	0
chr3	27510000	0	0
chr3	27520000	0	0
chr3	27530000	0	0
chr3	27540000	0	0
chr3	27550000	0	0
chr3	27560000	0	0
chr3	27570000	0	0
chr3	27580000	0	0
chr3	27590000	0	0
chr3	27600000	0	0
chr3	27610000	0	0
chr3	27620000	0	0
chr3	27630000	0	0
chr3	27640000	0	0
chr3	27650000	0	0
chr3	27660000	0	0
chr3	27670000	0	0
chr3	27680000	0	0
chr3	27690000	0	0
chr3	27700000	0	0
chr3	27710000	0	0
chr3	27720000	0	0
chr3	27730000	0	0
chr3	27740000	0	0
chr3	27750000	0	0
chr3	27760000	0	0
chr3	27770000	0	0
chr3	27780000	0	0
chr3	27790000	0	0
chr3	27800000	0	0
chr3	27810000	0	0
chr3	27820000	0	0
chr3	27830000	0	0
chr3	27840000	0	0
chr3	27850000	0	0
chr3	27860000	0	0
chr3	27870000	0	0
chr3	27880000	0	0
chr3	27890000	0	0
chr3	27900000	0	0
chr3	27910000	0	0
chr3	27920000	0	0
chr3	27930000	0	0
chr3	27940000	0	0
chr3	27950000	0	0
chr3	27960000	0	0
chr3	27970000	0	0
chr3	27980000	0	0
chr3	27990000	0	0
chr3	28000000	0	0
chr3	28010000	0	0
chr3	28020000	0	0
chr3	28030000	0	0
chr3	28040000	0	0
chr3	28050000	0	0
chr3	28060000	0	0
chr3	28070000	0	0
chr3	28080000	0	0
chr3	28090000	0	0
chr3	28100000	0	0
chr3	28110000	0	0
chr3	28120000	0	0
chr3	28130000	0	0
chr3	28140000	0	0
chr3	28150000	0	0
chr3	28160000	0	0
chr3	28170000	0	0
chr3	28180000	0	0
chr3	28190000	0	0
chr3	28200000	0	0
chr3	28210000	0	0
chr3	28220000	0	0
chr3	28230000	0	0
chr3	28240000	0	0
chr3	28250000	0	0
chr3	28260000	0	0
chr3	28270000	0	0
chr3	28280000	0	0
chr3	28290000	0	0
chr3	28300000	0	0
chr3	28310000	0	0
chr3	28320000	0	0
chr3	28330000	0	0
chr3	28340000	0	0
chr3	28350000	0	0
chr3	28360000	0	0
chr3	28370000	0	0
chr3	28380000	0	0
chr3	28390000	0	0
chr3	28400000	0	0
chr3	28410000	0	0
chr3	28420000	0	0
chr3	28430000	0	0
chr3	28440000	0	0
chr3	28450000	0	0
chr3	28460000	0	0
chr3	28470000	0	0
chr3	28480000	0	0
chr3	28490000	0	0
chr3	28500000	0	0
chr3	28510000	0	0
chr3	28520000	0	0
chr3	28530000	0	0
chr3	28540000	0	0
chr3	28550000	0	0
chr3	28560000	0	0
chr3	28570000	0	0
chr3	28580000	0	0
chr3	28590000	0	0
chr3	28600000	0	0
chr3	28610000	0	0
chr3	28620000	0	0
chr3	28630000	0	0
chr3	28640000	0	0
chr3	28650000	0	0
chr3	28660000	0	0
chr3	28670000	0	0
chr3	28680000	0	0
chr3	28690000	0	0
chr3	28700000	0	0
chr3	28710000	0	0
chr3	28720000	0	0
chr3	28730000	0	0
chr3	28740000	0	0
chr3	28750000	0	0
chr3	28760000	0	0
chr3	28770000	0	0
chr3	28780000	0	0
chr3	28790000	0	0
chr3	28800000	0	0
chr3	28810000	0	0
chr3	28820000	0	0
chr3	28830000	0	0
chr3	28840000	0	0
chr3	28850000	0	0
chr3	28860000	0	0
chr3	28870000	0	0
chr3	28880000	0	0
chr3	28890000	0	0
chr3	28900000	0	0
chr3	28910000	0	0
chr3	28920000	0	0
chr3	28930000	0	0
chr3	28940000	0	0
chr3	28950000	0	0
chr3	28960000	0	0
chr3	28970000	0	0
chr3	28980000	0	0
chr3	28990000	0	0
chr3	29000000	0	0
chr3	29010000	0	0
chr3	29020000	0	0
chr3	29030000	0	0
chr3	29040000	0	0
chr3	29050000	0	0
chr3	29060000	0	0
chr3	29070000	0	0
chr3	29080000	0	0
chr3	29090000	0	0
chr3	29100000	0	0
chr3	29110000	0	0
chr3	29120000	0	0
chr3	29130000	0	0
chr3	29140000	0	0
chr3	29150000	0	0
chr3	29160000	0	0
chr3	29170000	0	0
chr3	29180000	0	0
chr3	29190000	0	0
chr3	29200000	0	0
chr3	29210000	0	0
chr3	29220000	0	0
chr3	29230000	0	0
chr3	29240000	0	0
chr3	29250000	0	0
chr3	29260000	0	0
chr3	29270000	0	0
chr3	29280000	0	0
chr3	29290000	0	0
chr3	29300000	0	0
chr3	29310000	0	0
chr3	29320000	0	0
chr3	29330000	0	0
chr3	29340000	0	0
chr3	29350000	0	0
chr3	29360000	0	0
chr3	29370000	0	0
chr3	29380000	0	0
chr3	29390000	0	0
chr3	29400000	0	0
chr3	29410000	0	0
chr3	29420000	0	0
chr3	29430000	0	0
chr3	29440000	0	0
chr3	29450000	0	0
chr3	29460000	0	0
chr3	29470000	0	0
chr3	29480000	0	0
chr3	29490000	0	0
chr3	29500000	0	0
chr3	29510000	0	0
chr3	29520000	0	0
chr3	29530000	0	0
chr3	29540000	0	0
chr3	29550000	0	0
chr3	29560000	0	0
chr3	29570000	0	0
chr3	29580000	0	0
chr3	29590000	0	0
chr3	29600000	0	0
chr3	29610000	0	0
chr3	29620000	0	0
chr3	29630000	0	0
chr3	29640000	0	0
chr3	29650000	0	0
chr3	29660000	0	0
chr3	29670000	0	0
chr3	29680000	0	0
chr3	29690000	0	0
chr3	29700000	0	0
chr3	29710000	0	0
chr3	29720000	0	0
chr3	29730000	0	0
chr3	29740000	0	0
chr3	29750000	0	0
chr3	29760000	0	0
chr3	29770000	0	0
chr3	29780000	0	0
chr3	29790000	0	0
chr3	29800000	0	0
chr3	29810000	0	0
chr3	29820000	0	0
chr3	29830000	0	0
chr3	29840000	0	0
chr3	29850000	0	0
chr3	29860000	0	0
chr3	29870000	0	0
chr3	29880000	0	0
chr3	29890000	0	0
chr3	29900000	0	0
chr3	29910000	0	0
chr3	29920000	0	0
chr3	29930000	0	0
chr3	29940000	0	0
chr3	29950000	0	0
chr3	29960000	0	0
chr3	29970000	0	0
chr3	29980000	0	0
chr3	29990000	0	0
chr3	30000000	0	0
chr3	30010000	0	0
chr3	30020000	0	0
chr3	30030000	0	0
chr3	30040000	0	0
chr3	30050000	0	0
chr3	30060000	0	0
chr3	30070000	0	0
chr3	30080000	0	0
chr3	30090000	0	0
chr3	30100000	0	0
chr3	30110000	0	0
chr3	30120000	0	0
chr3	30130000	0	0
chr3	30140000	0	0
chr3	30150000	0	0
chr3	30160000	0	0
chr3	30170000	0	0
chr3	30180000	0	0
chr3	30190000	0	0
chr3	30200000	0	0
chr3	30210000	0	0
chr3	30220000	0	0
chr3	30230000	0	0
chr3	30240000	0	0
chr3	30250000	0	0
chr3	30260000	0	0
chr3	30270000	0	0
chr3	30280000	0	0
chr3	30290000	0	0
chr3	30300000	0	0
chr3	30310000	0	0
chr3	30320000	0	0
chr3	30330000	0	0
chr3	30340000	0	0
chr3	30350000	0	0
chr3	30360000	0	0
chr3	30370000	0	0
chr3	30380000	0	0
chr3	30390000	0	0
chr3	30400000	0	0
chr3	30410000	0	0
chr3	30420000	0	0
chr3	30430000	0	0
chr3	30440000	0	0
chr3	30450000	0	0
chr3	30460000	0	0
chr3	30470000	0	0
chr3	30480000	0	0
chr3	30490000	0	0
chr3	30500000	0	0
chr3	30510000	0	0
chr3	30520000	0	0
chr3	30530000	0	0
chr3	30540000	0	0
chr3	30550000	0	0
chr3	30560000	0	0
chr3	30570000	0	0
chr3	30580000	0	0
chr3	30590000	0	0
chr3	30600000	0	0
chr3	30610000	0	0
chr3	30620000	0	0
chr3	30630000	0	0
chr3	30640000	0	0
chr3	30650000	0	0
chr3	30660000	0	0
chr3	30670000	0	0
chr3	30680000	0	0
chr3	30690000	0	0
chr3	30700000	0	0
chr3	30710000	0	0
chr3	30720000	0	0
chr3	30730000	0	0
chr3	30740000	0	0
chr3	30750000	0	0
chr3	30760000	0	0
chr3	30770000	0	0
chr3	30780000	0	0
chr3	30790000	0	0
chr3	30800000	0	0
chr3	30810000	0	0
chr3	30820000	0	0
